City Name,Tour Name,Price,Rating,Review Number,Web Link
Kyoto,Kyoto Morning Tour: Kyoto Imperial...,$61.80*,bubble_45,194 Reviews ,
Kyoto,Kyoto Cultural Half-Day Small-Group...,$61.40*,bubble_45,340 Reviews ,/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,"Arashiyama, Sagano and Tenryu-ji...",$83.30*,bubble_45,63 Reviews ,
Kyoto,Kyoto Tour with Heian Shrine...,$57.10*,bubble_45,73 Reviews ,
Kyoto,Kyoto Maiko Performance with Kaiseki...,$177.90*,bubble_50,75 Reviews ,
Kyoto,Kyoto and Nara Tour with Golden...,$167.60*,bubble_45,200 Reviews ,
Kyoto,Kyoto Wakwak-kan Japanese Tea...,$38.40*,bubble_50,107 Reviews ,
Kyoto,Kyoto Small-Group Evening Walking...,$83.20*,bubble_45,23 Reviews ,
Kyoto,Kyoto Sightseeing Small-Group Bike...,$73.10*,bubble_45,158 Reviews ,/AttractionProductReview-g298564-d11451164-Kyoto_Small_Group_Bike_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Arashiyama and Sagano Walking Food...,$94.50*,bubble_50,34 Reviews ,
Kyoto,Gion Walking Tour by Night,$11.20*,bubble_45,57 Reviews ,
Kyoto,"Arashiyama, Sagano and Tenryu-ji...",$83.30*,bubble_45,63 Reviews ,
Kyoto,Kyoto Rickshaw Tour in Bamboo Grove...,$42.10*,bubble_50,36 Reviews ,
Kyoto,Kyoto in a Day Private Custom Tour...,$124.80*,bubble_45,21 Reviews ,
Kyoto,Kyoto Samurai School: Learn...,$65.50*,bubble_50,37 Reviews ,
Kyoto,Private Kyoto Custom One Day Tour by...,$653.40*,bubble_45,2 Reviews ,
Kyoto,Kyoto Cultural Half-Day Small-Group...,$61.40*,bubble_45,340 Reviews ,/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Arashiyama and Sagano Walking Food...,$94.50*,bubble_50,34 Reviews ,
Kyoto,Gion Walking Tour by Night,$11.20*,bubble_45,57 Reviews ,
Kyoto,Kyoto Small-Group Evening Walking...,$83.20*,bubble_45,23 Reviews ,
Osaka,"Mt. Fuji, Lake Ashi and Bullet Train...",$145.10*,bubble_45,"4,208 Reviews ",/AttractionProductReview-g1066451-d11446676-Mt_Fuji_Lake_Ashi_and_Bullet_Train_Day_Trip_from_Tokyo-Minato_Tokyo_Tokyo_Prefect.html
Osaka,Kyoto Rail Tour by Bullet Train from...,$303.30*,bubble_45,307 Reviews ,
Osaka,"Day Trip by Bus to Kyoto, Nara and...",$89.20*,bubble_45,85 Reviews ,
Osaka,Day Trip by Bus to Kyoto from Osaka,$69.40*,bubble_45,13 Reviews ,
Osaka,Tokyo by Night: Japanese Food Tour,$111.10*,bubble_45,361 Reviews ,
Osaka,Evening Food and Drink Tour in Osaka,$109.00*,bubble_50,38 Reviews ,
Osaka,Osaka Traditional Japanese Cooking...,$84.20*,bubble_50,30 Reviews ,
Osaka,Osaka Sushi Cooking Class with Sake...,$103.00*,bubble_50,18 Reviews ,
Osaka,Kyoto Cultural Half-Day Small-Group...,$61.40*,bubble_45,340 Reviews ,/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Osaka,Kyoto Rail Tour by Bullet Train from...,$303.30*,bubble_45,307 Reviews ,
Osaka,"Ningyocho, Nihonbashi Districts...",$61.40*,bubble_50,32 Reviews ,
Osaka,Kyoto Small-Group Evening Walking...,$83.20*,bubble_45,23 Reviews ,
Osaka,Tokyo by Night: Japanese Food Tour,$111.10*,bubble_45,361 Reviews ,
Osaka,Evening Food and Drink Tour in Osaka,$109.00*,bubble_50,38 Reviews ,
Osaka,"Kansai, Dotonbori, Tsutenkaku Tower...",$78.80*,bubble_40,7 Reviews ,
Osaka,Teppanyaki Wagyu Cooking Experience,$60.80*,,,
Osaka,Osaka Full-Day Walking Tour with...,$130.10*,bubble_40,63 Reviews ,
Osaka,Kyoto Cultural Half-Day Small-Group...,$61.40*,bubble_45,340 Reviews ,/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
